"","p"
"24611",0.000222222222222222
"24612",0.000222222222222222
"24613",0.00645656565656566
"24614",0.00233333333333333
"24615",0
"24616",0.00025
"24617",0.00050952380952381
"24618",0
"24619",0.00104444444444444
"24620",0
"24621",0.133841306242777
"24622",0
"24623",0.00259451659451659
"24624",0.000461538461538462
"24625",0.11386982298747
"24626",0.00210277777777778
"24627",0.08090243057596
"24628",0
"24629",0.0014797385620915
"24630",0.000666666666666667
"24631",0.00188055555555556
"24632",0
"24633",0.0021452380952381
"24634",0.001
"24635",0.00208888888888889
"24636",0.000222222222222222
"24637",0.0188395521145521
"24638",0
"24639",0.00312418300653595
"24640",0.00233968253968254
"24641",0.0893125493787259
"24642",0.00515959595959596
"24643",0.00141764705882353
"24644",0.00171515151515152
"24645",0.0103731823731824
"24646",0.00549672353790001
"24647",0.000133333333333333
"24648",0
"24649",0
"24650",0
"24651",0.000181818181818182
"24652",0.0137197485521015
"24653",0
"24654",0.0016867668279433
"24655",0.000444444444444444
"24656",0.000784313725490196
"24657",0.000404040404040404
"24658",0
"24659",0.00353098290598291
"24660",0
"24661",0.00670041592394534
"24662",0.000222222222222222
"24663",0.00263308080808081
"24664",0
"24665",0.0555949780611545
"24666",0.000562091503267974
"24667",0.00305340150046032
"24668",0.000666666666666667
"24669",0.937865732143674
"24670",0.00766666666666667
"24671",0
"24672",0
"24673",0.0294853745927275
"24674",0.00748761565232153
"24675",0.0247298670283964
"24676",0.000585858585858586
"24677",0.00187474747474747
"24678",0.00990573038073038
"24679",0.0167962589697884
"24680",0.00156767676767677
"24681",0.00251139971139971
"24682",0.000888888888888889
"24683",0.000844444444444444
"24684",0.010776521517698
"24685",0
"24686",0.467264263385394
"24687",0.00080952380952381
"24688",0
"24689",0.00285238095238095
"24690",0.040501618969266
"24691",0.000222222222222222
"24692",0.0824915861915863
"24693",0.00222698412698413
"24694",0.00513333333333333
"24695",2e-04
"24696",0.00648417791358968
"24697",0.000181818181818182
"24698",0.00741449661449662
"24699",0.0182771883345413
"24700",2e-04
"24701",0.00278181818181818
"24702",0.000422222222222222
"24703",0
"24704",0
"24705",0
"24706",0.0254963908210812
"24707",0.00287794117647059
"24708",0.000666666666666667
"24709",8e-04
"24710",0.0107574272133096
"24711",0.00998217893217893
"24712",0.000222222222222222
"24713",0.000822222222222222
"24714",0.00371111111111111
"24715",0.000222222222222222
"24716",0.0016010101010101
"24717",0
"24718",0.000888888888888889
"24719",0.000822222222222222
"24720",0.00138550420168067
"24721",0.000444444444444444
"24722",0.0172950982711819
"24723",0.00765889665889666
"24724",0.0176180925283866
"24725",0.00134265734265734
"24726",0.00092063492063492
"24727",0.00230849673202614
"24728",0.0170750889633242
"24729",0
"24730",0.00617303807303807
"24731",0.0111654299948418
"24732",0
"24733",0.000444444444444444
"24734",0
"24735",0.000974358974358974
"24736",0.0032047841047841
"24737",0
"24738",0.00208888888888889
"24739",0
"24740",0
"24741",0.000785858585858586
"24742",0.00958342768342768
"24743",0.0116122759593348
"24744",0.000222222222222222
"24745",0.00541212121212121
"24746",0.000457516339869281
"24747",0.000848484848484849
"24748",0.000222222222222222
"24749",0.0225364437849732
"24750",0.004925
"24751",0
"24752",0
"24753",0.0196829725829726
"24754",0
"24755",0
"24756",0.0970720496823439
"24757",0.00565467277820219
"24758",0
"24759",0.0225756060932531
"24760",0.00530026101349631
"24761",0.0061026862026862
"24762",0.00378217338217338
"24763",0
"24764",0
"24765",0.000444444444444444
"24766",0
"24767",0.000644444444444444
"24768",0.000422222222222222
"24769",0
"24770",0
"24771",0.000363636363636364
"24772",0.000181818181818182
"24773",0.0124258852258852
"24774",0.0125202829849889
"24775",0
"24776",0.00688257575757576
"24777",0.000767676767676768
"24778",0.00129292929292929
"24779",0.00244444444444444
"24780",0.0218740658034776
"24781",0.00365252525252525
"24782",0.0011883541295306
"24783",0.00249661531279178
"24784",0.029523746514923
"24785",0.000133333333333333
"24786",0
"24787",0
"24788",0.000117647058823529
"24789",0.053109966830555
"24790",0
"24791",0.0346469576175458
"24792",0.0140964313464313
"24793",0.00208367269984917
"24794",0.00284444444444444
"24795",0.000587301587301587
"24796",0.00123611111111111
"24797",0.00621212121212121
"24798",0.000488888888888889
"24799",0
"24800",0.0340180977519212
"24801",0.00177460317460317
"24802",0.00870326797385621
"24803",0.0173651822034175
"24804",0.0061931669637552
"24805",0
"24806",0.000181818181818182
"24807",2e-04
"24808",0.0160379700364994
"24809",0
"24810",0.00129166666666667
"24811",0
"24812",0.0691895736616324
"24813",0
"24814",0.000222222222222222
"24815",0
"24816",0.00633815987933635
"24817",0.0350133076074252
"24818",0.00334444444444444
"24819",0.00236981792717087
"24820",0.00189093651446593
"24821",0.00711349206349206
"24822",0.000222222222222222
"24823",0.000644444444444444
"24824",0.000222222222222222
"24825",0.00122875816993464
"24826",0.00591356421356421
"24827",0
"24828",4e-04
"24829",0.00247930762048409
"24830",0.000588888888888889
"24831",2e-04
"24832",5e-04
"24833",0.00165098039215686
"24834",0.0207381649396355
"24835",0.0771121664283429
"24836",0.114591258088317
"24837",0.000222222222222222
"24838",0.000585858585858586
"24839",0.00149292929292929
"24840",0.00124444444444444
"24841",0.0309673494805848
"24842",0.000563369963369963
"24843",0.017317630082336
"24844",0.87346499023852
"24845",0.00102626262626263
"24846",0
"24847",0
"24848",0
"24849",0.00344545454545455
"24850",0.00890715754833402
"24851",0.00341706349206349
"24852",0
"24853",0.933449004263711
"24854",0
"24855",0.000971428571428571
"24856",0
"24857",0
"24858",0
"24859",0.00528388164123458
"24860",0.00993976578976579
"24861",0.00967201932054873
"24862",0.000222222222222222
"24863",0.00536893939393939
"24864",0.0337060258369082
"24865",0.00347070707070707
"24866",0.00137320261437908
"24867",0
"24868",0.000477777777777778
"24869",0.000404040404040404
"24870",0.00117777777777778
"24871",0.000666666666666667
"24872",0.00458079110432052
"24873",0.00466746031746032
"24874",0.962237826389297
"24875",0.000125
"24876",0
"24877",0.0171369111280876
"24878",0.00207724301841949
"24879",0
"24880",0.0148904203639498
"24881",0
"24882",0.00127896825396825
"24883",0.0341471907177789
"24884",0.0109056304806305
"24885",0.000762091503267974
"24886",0.00208468720821662
"24887",2e-04
"24888",0.00163665223665224
"24889",0.0102238491900257
"24890",0.000222222222222222
"24891",0
"24892",0.000955555555555556
"24893",0
"24894",0.0476816250742721
"24895",0.00111111111111111
"24896",0
"24897",0.0316215203097556
"24898",0.00660407419378008
"24899",0
"24900",2e-04
"24901",0.000488888888888889
"24902",0.00827681207681208
"24903",0.170873203104086
"24904",0.00158566433566434
"24905",0.000222222222222222
"24906",0.0153693074898957
"24907",0.00348174603174603
"24908",0.00310502079619727
"24909",0.00129003267973856
"24910",0.00441562685680333
"24911",0.0757374019771079
"24912",0.000222222222222222
"24913",0.000545454545454545
"24914",0
"24915",0
"24916",0
"24917",0.0720228647169824
"24918",0
"24919",0.0312039654789655
"24920",0.000222222222222222
"24921",0.000142857142857143
"24922",0
"24923",0.4472569064922
"24924",0.0164956115779645
"24925",0
"24926",0.987204348429348
"24927",0.0570932669841338
"24928",0.000422222222222222
"24929",0.698550839683193
"24930",0.00566450216450216
"24931",0
"24932",0
"24933",0.00043956043956044
"24934",0.0699808606426253
"24935",0.000755555555555556
"24936",0
"24937",0
"24938",0.00561899016016663
"24939",0.00241461675579323
"24940",0.089912600797895
"24941",0.00422446524064171
"24942",0.00723844794696188
"24943",0.00167070707070707
"24944",0.0188978609625668
"24945",0.928585875888817
"24946",0.00493566433566434
"24947",0
"24948",0.00122455322455322
"24949",0
"24950",0.0177060994560994
"24951",0.000444444444444444
"24952",0.0227375214654626
"24953",0.00147777777777778
"24954",0.000409313725490196
"24955",0
"24956",0.000222222222222222
"24957",0.000444444444444444
"24958",0.000444444444444444
"24959",0
"24960",0.000444444444444444
"24961",0.0334233756439639
"24962",0.000788888888888889
"24963",0
"24964",0.0513036466801172
"24965",0
"24966",0.0198866634998988
"24967",0.000222222222222222
"24968",0.00109542483660131
"24969",0.00125252525252525
"24970",0.00612122126239773
"24971",0.00431055611055611
"24972",0
"24973",0.000563636363636364
"24974",0.0068254884004884
"24975",0.000581818181818182
"24976",0.0679844740227093
"24977",0.00627822308410544
"24978",0.0116900525944644
"24979",0
"24980",0.00462512569130216
"24981",0.00123030303030303
"24982",0
"24983",0
"24984",0
"24985",0.00092991452991453
"24986",0.000576068376068376
"24987",0.000444444444444444
"24988",0
"24989",0.00480899100899101
"24990",0.00111111111111111
"24991",0.00112222222222222
"24992",0.00107070707070707
"24993",0.0013968253968254
"24994",0.0283549326490503
"24995",0
"24996",0.00065491452991453
"24997",0.0983604371119077
"24998",0.020442025535524
"24999",0.0028010101010101
"25000",0.000962566844919786
"25001",0.00367572558160793
"25002",0.0104123384785149
"25003",0.000752136752136752
"25004",0.000666666666666667
"25005",0.574663241823536
"25006",0.00636767676767677
"25007",0.0251025281907635
"25008",0
"25009",0.00293535353535354
"25010",0
"25011",0
"25012",0.021473872000033
"25013",0.000444444444444444
"25014",0.0214195237768767
"25015",0.000909090909090909
"25016",0.000717216117216117
"25017",0.0179974538533362
"25018",0
"25019",0.00273615991851286
"25020",0
"25021",0.0110318372803667
"25022",0
"25023",0
"25024",0.00385555555555556
"25025",0.000444444444444444
"25026",0.244258170450121
"25027",0.00167357609710551
"25028",0
"25029",0
"25030",0.00145959595959596
"25031",0.000222222222222222
"25032",0.0183880779351368
"25033",0.00133333333333333
"25034",2e-04
"25035",4e-04
"25036",0.000222222222222222
"25037",0
"25038",0.00896969696969697
"25039",0
"25040",0.00131533825651473
"25041",0
"25042",0.000444444444444444
"25043",0
"25044",0.00130794369029663
"25045",0
"25046",0.00491711229946524
"25047",0.000422222222222222
"25048",0.0119268533753828
"25049",0
"25050",0.00204790764790765
"25051",0.0035059829059829
"25052",0.00193709036061977
"25053",0.00211515151515152
"25054",0.00272222222222222
"25055",0.00122626262626263
"25056",0.00155555555555556
"25057",0
"25058",0
"25059",0.0223524298800615
"25060",0
"25061",0.0463883131574307
"25062",0
"25063",0.0211688558173852
"25064",0.0099469696969697
"25065",0.00238956762192056
"25066",0.003725
"25067",0
"25068",0.00216305916305916
"25069",0
"25070",0.00613249495602437
"25071",0.869396530103883
"25072",0.000666666666666667
"25073",0.00113352007469655
"25074",0.00689130869130869
"25075",0.000444444444444444
"25076",0.00505555555555556
"25077",0
"25078",0.00526666666666667
"25079",0.0629492012889071
"25080",0.00128888888888889
"25081",0.000531746031746032
"25082",0.00406828449328449
"25083",0.00111111111111111
"25084",0.071392645099998
"25085",0.0128509341535657
"25086",0.000222222222222222
"25087",0.00117460317460317
"25088",0.027371046110752
"25089",0.0838829084314378
"25090",0
"25091",0
"25092",0.0368863290304467
"25093",0.125484466677114
"25094",0
"25095",0.49445807201914
"25096",0.0175358424255483
"25097",0.012452122550652
"25098",0
"25099",0.000777777777777778
"25100",2e-04
"25101",0.00333434343434343
"25102",0
"25103",0.00156507936507937
"25104",0.0303203900674489
"25105",0.000117647058823529
"25106",0
"25107",0.0208494459788577
"25108",0.00174444444444444
"25109",0.000666666666666667
"25110",0.000422222222222222
"25111",0.000988888888888889
"25112",0
"25113",0.00667424242424242
"25114",0
"25115",0
"25116",0.000222222222222222
"25117",0.487068579468347
"25118",0
"25119",0.00585005827505828
"25120",0.00285502079619727
"25121",0
"25122",0.00766666666666667
"25123",0.0761423165070224
"25124",0.000650793650793651
"25125",0.0240593765711413
"25126",0.00119764957264957
"25127",0.0016969696969697
"25128",0.000355555555555556
"25129",0
"25130",0.0145633838383838
"25131",0.00153333333333333
"25132",0.011387012987013
"25133",0.00213737373737374
"25134",0.000363636363636364
"25135",0.0310955830117595
"25136",0.00507288430523725
"25137",0.0203625408904821
"25138",0.00218611111111111
"25139",0.00233055555555556
"25140",0.00157460317460317
"25141",0.000444444444444444
"25142",0
"25143",0.000333333333333333
"25144",0.0188697021932316
"25145",0.0166967881791411
"25146",0.0022969696969697
"25147",0.00680672660672661
"25148",0
"25149",0.0194926767676768
"25150",0.00597819370172311
"25151",0.000666666666666667
"25152",0.002125
"25153",0
"25154",0.0174012678497973
"25155",0.0295648940928353
"25156",0
"25157",0
"25158",0.06826950892245
"25159",0.00172222222222222
"25160",0.000644444444444444
"25161",0.00476998556998557
"25162",0.00126666666666667
"25163",0.0159261119599355
"25164",0
"25165",0.00153333333333333
"25166",0.000388888888888889
"25167",0
"25168",0.000153846153846154
"25169",0.00922700632700633
"25170",0.000117647058823529
"25171",0.00184444444444444
"25172",0.00874529914529914
"25173",0.00207106782106782
"25174",0.0014
"25175",0
"25176",0.0120803709362533
"25177",0
"25178",0
"25179",0.000222222222222222
"25180",0
"25181",0.0197777722277722
"25182",0.000222222222222222
"25183",0
"25184",0.00166862745098039
"25185",0.00061038961038961
"25186",0.0181185985583044
"25187",0.00898831168831169
"25188",2e-04
"25189",0.000666666666666667
"25190",0.0028969696969697
"25191",0.0080530303030303
"25192",0
"25193",0.000352941176470588
"25194",0
"25195",0
"25196",6e-04
"25197",0.00527510267510268
"25198",0.00223737373737374
"25199",0.000444444444444444
"25200",0.000555555555555556
"25201",0.000381818181818182
"25202",0.00326666666666667
"25203",0
"25204",0.00896232705203293
"25205",0.0111193949841009
"25206",0.000848484848484848
"25207",0.0116456357368122
"25208",0
"25209",0.000585858585858586
"25210",0.00138181818181818
"25211",0.00137777777777778
"25212",0
"25213",0.000222222222222222
"25214",0.000166666666666667
"25215",0.0072043489190548
"25216",0.00133333333333333
"25217",0.00504885833121127
"25218",0.0510229636376695
"25219",0.000222222222222222
"25220",0.00790588006764477
"25221",0.00288743086978381
"25222",0.0129864209320092
"25223",0
"25224",0
"25225",0
"25226",0.000808080808080808
"25227",0.000222222222222222
"25228",0.00149292929292929
"25229",0.00836363636363636
"25230",0
"25231",0.00571418581418582
"25232",0
"25233",0.00550653594771242
"25234",0.00224848484848485
"25235",7e-04
"25236",0
"25237",0.0035010101010101
"25238",0.00155555555555556
"25239",0.00112727272727273
"25240",0.0048833480245245
"25241",0
"25242",0.00296388888888889
"25243",0.00180681818181818
"25244",0.000444444444444444
"25245",0.00484545454545455
"25246",0.0820188896071249
"25247",0.00236717171717172
"25248",0.0111460952446247
"25249",0.0220992262639321
"25250",0.00143578643578644
"25251",0.000752136752136752
"25252",0.00200808080808081
"25253",0.00132626262626263
"25254",0
"25255",2e-04
"25256",0.00975833333333333
"25257",0
"25258",0
"25259",0
"25260",0.000222222222222222
"25261",0.00052991452991453
"25262",0
"25263",0.000888888888888889
"25264",0.0016
"25265",0.258680446351035
"25266",0
"25267",0.0221046363766952
"25268",0.00611868686868687
"25269",0.00555555555555556
"25270",0.00821064099299393
"25271",0.0675967628776452
"25272",0
"25273",0
"25274",0.0148963200198494
"25275",0
"25276",0
"25277",0.0171963232845586
"25278",0.00976501358119005
"25279",0.0012908072319837
"25280",0.00175555555555556
"25281",0
"25282",0.00262688422688423
"25283",0
"25284",0.00342812155165096
"25285",0
"25286",0.00690487988104087
"25287",0.896710064445358
"25288",0
"25289",0.00221904761904762
"25290",0.00531344537815126
"25291",0
"25292",0
"25293",0
"25294",0
"25295",0.000757936507936508
"25296",0.000888888888888889
"25297",0.00606704014939309
"25298",0.336557442394207
"25299",0.00111111111111111
"25300",0.000339869281045752
"25301",0.000444444444444444
"25302",0.0430125126507479
"25303",0.00116666666666667
"25304",0
"25305",0.000555555555555556
